27050,3400,42872
27407,4208,43003
28638,5231,42700
28139,22417,34614
28360,23194,34614
28561,23888,34614
29299,24731,34614
29319,24750,34614
29516,24947,34614
29347,25055,34614
29110,25069,34614
29107,25069,34614
28628,25823,34565
29064,26549,34463
29149,26664,34471
29168,26689,34471
26516,26978,35614
24006,27645,34614
18762,27038,34614
18740,27039,34614
18403,27074,34614
18371,27082,34614
18318,27184,34614
18265,27384,34614
18229,27473,34614
17633,27535,34614
17568,27520,34614
16720,27304,37883
16171,27165,38809
16171,27165,38809
16324,27202,38809
16382,27216,38809
16561,27260,38795
16619,27275,38475
16735,27306,37792
16740,27307,37762
16926,27366,36673
16998,27390,36253
17367,27516,34614
17357,27512,34614
17255,27514,34614
16909,27654,36775
16703,27654,37981
16279,27576,38809
15873,27510,38809
15862,27508,38809
15893,27512,38809
15899,27513,38809
15965,27522,38809
15986,27525,38809
16041,27533,38809
16068,27538,38809
16076,27539,38809
16174,27555,38809
16208,27560,38809
16220,27562,38809
16246,27566,38809
16730,27655,37823
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16906,27655,36790
16894,27652,36859
15762,27422,38809
15499,27377,38809
15439,27367,38809
15414,27361,38809
15588,27382,38809
15893,27418,38809
16098,27442,38809
16212,27456,38809
16777,27521,37558
16867,27533,37024
17731,27654,34614
17731,27654,34614
18150,27558,34614
18566,27423,32253
18562,27420,32253
17476,27627,34614
17300,27654,34614
16863,27654,37045
14303,27354,38809
14091,27348,38809
11513,27446,38809
11513,27471,38809
11610,27623,38809
11724,27831,38809
11630,27848,38809
11513,27848,38809
11809,27584,38809
16000,26978,38809
17524,27298,34614
19373,27245,34614
19768,27114,34614
19883,27052,34614
19846,27243,34614
19765,27360,34614
19747,27375,34614
19701,27406,34614
19589,27459,34614
19530,27487,34614
19483,27509,34614
19477,27507,34614
19481,27475,34614
19495,27420,34614
19519,27346,34614
19802,27055,34614
21719,27409,34614
22109,27572,38425
22199,27610,39138
22560,27761,41133
23601,28196,39347
24195,28673,35887
24368,28831,33955
24513,29142,34145
24513,29142,34145
24440,29030,34015
24436,29024,34008
24283,28842,33772
24307,28800,33852
24317,28660,33995
24270,28552,33985
24116,28428,33701
23817,28289,33060
23817,28289,33060
23782,28345,32973
23848,28916,32919
24116,29728,33386
26678,28952,34639
27028,28647,34735
27390,28334,34764
27481,28199,34742
27471,27871,34745
27461,27845,34747
27440,27804,34752
27270,27626,34794
26918,27388,35532
27508,27613,34735
27670,27645,34696
28439,1851,42478
28439,1851,42478
28237,4190,43003
28005,4819,43003
27778,7286,40905
27963,7750,40127
28049,12223,35155
28222,12725,34613
28190,15706,34667
28175,15953,34709
28063,24702,34614
28115,25103,34614
27212,27227,34773
26814,27319,35532
25395,27423,34614
24647,27322,34614
18245,27338,34614
15463,27128,38809
14152,27091,38809
13641,27028,38809
12610,26989,38809
12263,26992,38809
12229,26996,38809
12401,27297,38809
13758,27486,38809
14044,27516,38809
14671,29871,36761
14524,32058,34614
14564,37668,34614
14761,38014,35663
14768,38062,35663
14756,38157,35663
14782,38069,36711
14810,37964,36711
14733,38524,35663
14711,38856,35663
14667,38884,35663
14592,38915,35205
14499,39003,34614
14382,39215,34614
14394,39287,34614
14413,39402,34614
14622,39377,35223
15007,39201,37760
16111,38883,38809
16885,39027,38809
17340,39135,38809
18039,38901,38809
19801,38450,38809
20842,38701,38809
23085,38749,38809
24412,38167,38809
24694,37836,38809
24807,37641,38809
25168,37407,38809
25270,37376,38809
25543,37089,38809
25632,36874,38809
25610,37463,38809
25597,37494,38809
25747,38088,38809
26635,38851,38809
28931,38383,38809
29085,38084,38809
29060,37338,38809
29045,37169,38809
31406,36724,38809
32594,37163,38809
32648,37192,38809
33087,37399,38809
33132,37391,38809
34076,37491,38809
34451,37425,38809
34610,37312,38809
34609,37311,38809
34610,37131,38809
34832,36854,38809
35186,36824,38809
37088,37583,38809
37713,37937,38809
39709,37543,38809
40523,37595,38809
41420,37628,38809
41821,37579,38809
41885,37513,38809
41882,37396,38809
41878,37372,38809
41827,37150,38809
41755,36820,38809
41747,36775,38809
41311,36792,37180
40364,36539,33459
40262,36552,33426
51805,35051,34625
51121,32187,34625
50331,31039,34533
49200,30542,34282
33094,36962,38809
33097,37053,38809
33103,37213,38809
33096,37103,38809
33090,36985,38809
33480,36876,38809
33893,36946,38809
34152,37020,38809
34586,37107,38809
34606,37288,38809
34610,37534,38809
34584,37356,38809
34549,37101,38809
34973,36571,38809
35400,36302,38809
36378,35076,38809
36347,34475,38809
36296,34282,38809
36268,34087,38809
36243,34014,38809
36243,34014,38809
36187,33617,38809
36175,33379,38809
36173,33081,38809
36171,32813,38809
36082,32589,38809
35955,32416,37760
35421,31928,35663
35440,31549,35663
35389,30992,35719
35389,30604,34622
35379,30547,34591
35349,30414,34501
35259,30045,34302
35182,29715,34190
35189,29757,34205
35200,29828,34227
35225,29972,34277
35258,30161,34339
35254,30141,34334
35245,30089,34317
38056,29770,34614
38150,29762,34614
38426,29720,34614
38526,29720,34614
38614,29408,34614
38763,29163,34614
38763,29163,34614
38763,29163,34614
38685,29358,34614
38581,29622,34614
38670,29390,34614
38787,29124,34614
38787,29124,34614
38787,29124,34614
38680,29373,34614
38600,29561,34614
38605,29534,34614
39102,29177,34614
39771,29065,34566
40242,29083,34497
40069,29041,34522
39819,28981,34558
39798,28938,34560
40259,28584,34506
40454,28514,34533
40768,28445,34560
40659,28729,34458
40549,28903,34451
40651,28740,34454
40778,28537,34527
41125,27993,35532
41437,27717,34801
42461,27819,35532
42898,28001,35532
42935,28017,35532
42937,28018,35532
42992,28053,35532
43262,28224,35532
43716,28506,34565
44094,28740,34473
44277,28853,34428
44586,29045,34347
54031,31507,35381
27303,2419,42541
28400,16262,34863
28764,20287,34637
29001,22861,34614
29024,23153,34614
29027,23856,34614
28993,24055,34614
28849,24322,34614
28792,24404,34614
28638,24750,34614
28546,25163,34614
28503,25501,34614
28427,25767,34614
28334,25928,34614
28238,26055,34614
28156,26166,34614
28064,26340,34614
27800,27361,34663
27027,28931,34645
25383,30210,34594
25199,30317,36491
24871,30508,39471
24783,30559,40065
24739,30585,40328
24598,30667,41019
24232,30916,41755
24151,30972,41686
23636,31336,39343
23274,31442,38975
19402,31818,35084
19281,31825,35071
18879,31683,35026
18814,31628,35019
18060,31703,34936
15187,31682,34620
14497,35491,34614
14409,36646,34614
13925,38126,34614
13904,38270,34614
13905,38298,34614
13908,38280,34614
14104,38166,34614
14258,38141,34614
14287,38136,34614
14358,38176,34614
14388,38306,34614
14389,38403,34614
14388,38439,34614
14388,38459,34614
14388,38466,34614
14396,38416,34614
14401,38385,34614
14405,38358,34614
14409,38327,34614
14415,38292,34614
14422,38249,34614
14422,38249,34614
14433,38190,34614
14433,38186,34614
14431,38196,34614
13613,38260,31559
13483,38276,30782
13460,38277,30637
13314,38285,29243
13263,38280,28998
13124,38283,28764
30784,23068,35597
30848,23088,35597
31047,23243,35604
30785,24482,35597
30715,24613,35597
30833,24953,35597
30881,25005,35597
30370,25940,35266
30241,26059,34617
30042,26108,34616
29904,26058,34616
29899,26147,34616
29956,26301,34616
29958,26308,34616
29956,26303,34616
29956,26303,34616
29956,26303,34616
29867,25986,34616
29787,25698,34616
29846,25881,34616
29879,25984,34616
29852,26079,34616
29744,26190,34616
29879,26809,34614
29952,27187,34614
30274,28722,34611
30349,29138,34456
29373,29162,34524
28891,29252,34317
27664,29395,34553
25212,27552,34614
23886,27613,34614
21090,26991,34614
19209,27309,34614
16086,27216,38809
15965,27220,38809
15465,27216,38809
14932,27128,38809
14034,27299,38809
12639,27392,38809
12297,27376,38809
12107,27570,38809
11942,27848,38809
11513,27848,38809
11513,27848,38809
12824,27765,38809
13267,27763,38809
14989,27906,38809
15121,27931,38809
14453,27650,38809
14387,27620,38809
13961,27653,38809
13760,27769,38809
13513,27848,38809
13465,27847,38809
13196,27848,38809
13085,27848,38809
13068,27848,38809
12867,27842,38809
12867,27842,38809
12964,27848,38809
14053,27863,38809
14332,27864,38809
13397,27658,38809
12649,27783,38809
11888,27839,38809
11513,27831,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
11513,27848,38809
13924,27619,38809
14247,27636,38809
14620,28937,38148
13851,29724,36969
13817,29744,36939
13603,29856,36299
13570,29977,35801
13571,30032,35314
11816,30843,10309
11065,31076,10076
11013,31107,10063
10814,31219,10012
10780,31277,10003
10816,31276,10013
10256,31495,10002
9831,31691,10358
9023,32738,11140
8872,32992,11120
8735,33221,11101
8683,33307,11108
8650,33361,11138
8602,33440,11179
8576,33484,11198
8617,33425,11161
8652,33375,11127
8803,33176,11076
8844,33128,11072
8940,33020,11058
8973,32984,11053
9087,32870,11030
9161,32800,11005
9317,32667,10921
9442,32572,10850
9628,32450,10713
9835,32336,10542
10058,32241,10358
10703,32015,10004
10725,32008,9998
11529,32537,9873
11622,32854,9802
11623,32869,9799
11640,33043,9766
11486,32243,9884
11464,31450,10144
18370,29546,19969
19281,29819,22651
21490,29995,28697
23011,30638,32308
26024,30758,34619
28059,31548,35663
29260,31667,35663
30104,31207,35728
38048,29961,34614
38278,29941,34614
38485,29809,34614
38623,29572,34614
38631,29527,34614
38643,29424,34614
38768,29154,34614
38921,28904,34614
39658,29102,34582
40466,29066,34464
41260,28290,34621
41478,27892,35457
41570,27841,35148
41808,27982,35522
41959,27817,35365
42117,27639,34886
42022,27762,34845
41958,27907,35532
42219,28769,34450
42218,29177,34302
41583,29583,34165
