187.882996,-1695.089966,125.565392
187.882996,-1695.089966,125.565392
187.882996,-1695.089966,125.565392
187.882996,-1695.089966,125.565392
187.882996,-1695.089966,125.565392
199.037567,-1580.907227,124.093811
200.660645,-1504.634033,127.054230
192.392822,-1467.464844,128.093811
183.026611,-1371.713135,126.065277
184.559769,-1343.463379,123.240311
186.966522,-1312.641113,120.159286
189.172104,-1254.730347,115.559517
186.295593,-1219.542847,113.581146
185.426651,-1187.557495,111.442490
186.810974,-1164.889038,109.866692
194.611801,-1104.605225,103.647720
198.841904,-1079.427490,100.051849
208.716385,-978.248779,99.335739
207.776154,-951.626587,93.925278
170.549271,-666.146301,64.321465
157.297333,-635.557556,64.509384
118.182022,35.399357,64.093811
125.680954,136.080170,64.093811
132.393509,180.787109,64.093811
141.614548,222.572113,64.093811
160.647354,292.394623,64.093811
163.488815,303.417145,64.093811
156.263504,377.822052,63.553417
154.244247,387.930115,63.111336
154.242661,413.131500,62.734039
170.103348,450.007751,63.725334
179.129349,463.483337,64.093811
182.559525,468.508179,64.093811
195.160980,499.168640,64.093811
202.627029,516.963562,64.093811
221.266434,541.448669,64.093811
246.622314,563.455261,63.754478
326.188202,608.136841,62.581120
337.662415,613.570557,62.071701
340.219299,614.767883,61.959450
358.506500,623.336121,82.702881
426.104248,655.008667,116.588417
482.639923,681.498108,90.147949
623.048950,845.216736,72.093811
659.308472,928.375061,96.093811
665.817932,952.215027,96.093811
679.406067,1023.748718,96.093811
686.968750,1075.347412,96.093811
685.161133,1100.648315,96.093811
659.270630,1139.810791,96.093811
650.162659,1147.384155,96.093811
636.715454,1158.565308,96.093811
628.405396,1140.497803,96.093811
625.504089,1125.607178,96.093811
626.547363,1112.329712,96.093811
627.176086,1100.008179,96.093811
627.087952,1098.485718,96.093811
636.662964,1099.402710,96.093811
640.685181,1117.699585,96.093811
614.914063,1154.241943,96.093811
608.530518,1158.897705,96.093811
590.267334,1172.244141,96.093811
597.819458,1201.537598,96.093811
599.513550,1208.119629,96.093811
599.886597,1209.575806,96.093811
600.255859,1211.008057,96.093811
601.153137,1209.910522,96.093811
603.695313,1205.851074,96.093811
604.673584,1203.795776,96.093811
605.148682,1201.568359,96.093811
610.901672,1226.386108,96.093811
612.990173,1236.350220,96.093811
613.709961,1239.801880,96.093811
613.499512,1238.613281,96.093811
612.951416,1235.844971,96.093811
612.321045,1232.662231,96.093811
612.321045,1232.662231,96.093811
626.624695,1230.258789,96.093811
630.030457,1229.682495,96.093811
642.014343,1207.430908,96.093811
642.383728,1188.091064,96.093811
635.406189,1152.249878,96.093811
629.011108,1123.486206,96.093811
630.220947,1125.779663,96.093811
631.315430,1129.929688,96.093811
631.393982,1130.788940,96.093811
631.647156,1145.003662,96.093811
596.261780,1186.553345,96.093811
386.516174,1170.429565,96.093811
353.288879,1181.794678,96.093811
287.113800,1205.647583,96.093811
226.912125,1215.810425,96.093811
210.149933,1218.758179,96.093811
36.287342,1177.623901,96.093811
-69.889816,1192.678711,96.093811
-105.035965,1243.846924,96.093811
-169.063660,1315.968872,96.093811
-392.667419,1396.459839,96.093811
-487.567291,1436.138916,96.093811
-604.760376,1417.224243,96.093811
-769.147217,1398.947510,96.093811
-832.846802,1130.192627,64.093811
-861.968750,1000.824341,64.093811
-861.968750,946.153931,64.093811
-861.854431,934.939331,64.093811
-823.767029,879.768005,64.093811
-807.835815,866.568298,64.093811
-804.501709,847.983093,64.093811
-806.082825,836.217041,64.093811
-807.179932,828.042664,64.093811
-807.179932,828.042664,64.093811
-821.393799,780.526062,64.093811
-822.144043,747.716248,72.347046
-818.810425,738.458557,74.311661
-817.584717,736.359070,74.449356
-806.483215,730.570374,74.462334
-797.909241,732.379395,74.462341
-798.197144,727.742371,74.462334
-802.738342,713.750244,74.462334
-794.321594,666.539856,80.438316
-794.490173,664.867615,80.621666
-794.532898,657.345398,81.446472
-816.597046,462.147614,96.093811
-847.434631,428.994690,96.093811
-868.853455,421.836609,96.093811
-926.240784,490.470825,96.093811
-933.790710,494.669983,96.093811
-942.985291,494.237579,96.093811
-958.738220,493.840546,96.093811
-958.846375,493.837860,96.093811
-958.645630,494.669983,96.093811
-958.608826,494.669983,96.093811
-950.877686,494.669983,96.093811
-938.484802,492.517181,96.093811
-875.965942,494.064362,96.093811
-813.296448,512.147217,97.093811
-796.591064,525.859863,97.093811
-794.974121,527.729004,97.093811
-792.009155,534.770020,97.093811
-789.288574,532.069397,97.093811
-784.031250,526.535950,97.093811
-784.519104,525.666077,97.093811
-785.081909,524.342896,97.093811
-784.801270,521.334229,97.093811
-784.031250,516.289795,97.093811
-785.871948,516.968384,97.093811
-788.096375,518.249695,97.093811
-783.861084,490.859039,96.093811
-673.704468,458.866943,86.569214
-626.259949,478.563202,64.093811
-618.103333,478.466003,64.093811
-596.624451,474.575836,64.093811
-506.763184,453.514801,64.093811
-470.437744,460.469299,64.093811
-455.753357,470.756653,85.121033
-367.063446,585.764465,30.061882
-370.338379,611.242981,7.779911
-370.705505,612.868347,15.073608
-375.544342,640.320984,12.621979
-383.851959,682.640442,14.748486
-384.866638,687.120483,15.067707
-390.717041,712.992065,15.578167
-393.016052,712.117432,14.671440
-574.973450,645.404114,-49.356583
-582.664612,643.300781,-51.377441
-644.686096,529.031250,-57.910294
-885.175293,616.319763,-108.959015
-950.357178,744.158691,-117.203598
-952.237000,768.255432,-92.424179
-959.559998,863.091980,-71.503235
-951.614563,880.968750,-59.570293
-937.011719,881.342529,-55.982048
-930.586609,881.693787,-23.610268
-918.352661,888.373901,-18.861206
-917.648621,891.167847,-11.179904
-913.315063,942.785889,-1.080193
-912.590027,967.142700,4.037594
-912.031250,996.980347,-39.599937
-912.031250,996.970459,-39.295479
-912.013794,986.023254,-135.515991
-912.013794,986.023254,-125.280319
-912.816589,986.023254,-125.319748
-951.237305,999.527344,-126.205597
-989.047974,1037.728149,-127.727692
-1038.941528,1080.780762,-127.906189
-1063.057495,1104.045288,-127.906189
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
16.158899,-1519.839966,127.098824
14.464768,-1495.612305,127.855927
13.947858,-1488.220093,128.070770
12.843864,-1472.432129,147.653107
12.714843,-1470.587036,149.845886
8.286963,-1268.258301,159.093811
10.421878,-1242.352905,159.093811
23.732311,-1112.139160,159.093811
27.170412,-1087.159546,159.093811
46.789116,-955.961121,117.743591
50.555164,-931.022705,88.911972
64.551407,-839.906982,74.582909
67.328423,-821.794861,72.351311
84.351578,-724.496338,64.093811
87.254646,-708.697144,64.093811
108.827408,-584.470459,64.093811
111.071442,-568.113831,64.394119
117.475204,-488.762787,66.079529
118.160423,-465.877411,66.618500
118.956841,-415.049438,67.636749
119.123772,-395.989990,67.714127
119.598022,-302.842072,68.185974
115.193314,-279.330597,68.094604
102.266495,-200.442703,64.698273
97.222862,-177.677765,64.254700
85.153275,-109.981720,64.132851
84.311760,-78.707474,64.093727
87.873741,-0.404295,64.093811
92.073486,27.035324,64.093811
107.647926,82.628571,64.093811
125.329826,124.672943,64.093811
125.758408,125.617897,64.093811
130.596512,182.198196,64.093811
129.659515,189.993927,64.093811
134.689346,231.341064,64.093811
141.555603,253.264816,64.093811
156.881378,289.798950,64.093811
186.147339,343.830231,64.093811
205.759521,374.304932,64.093811
269.844971,452.146149,71.593811
300.980316,471.154205,71.095200
321.602386,481.083405,71.095200
341.259583,494.071106,71.593811
414.876373,562.449280,63.942741
450.773682,584.477173,62.564056
491.281647,612.761353,61.445030
521.418701,630.774048,60.882133
571.458252,681.953491,61.904877
587.612488,707.500671,63.312660
613.046021,765.806763,72.593811
643.582214,837.570374,72.093811
646.849854,877.669067,92.605911
649.136047,945.643860,96.093811
686.968750,1022.588318,96.093811
684.764832,1052.974121,96.093811
686.968750,1110.070801,96.093811
686.968689,1137.703979,96.093811
686.968750,1142.782349,96.093811
686.328247,1141.052490,96.093811
685.099182,1137.735718,96.093811
682.318848,1131.202026,96.093811
682.118042,1130.745850,96.093811
680.142395,1126.257080,96.093811
680.142395,1126.257080,96.093811
678.909790,1123.456543,96.093811
684.954651,1136.406128,96.093811
686.968750,1152.479126,96.093811
686.968750,1158.929321,96.093811
687.054382,1171.716309,96.093811
728.944641,1161.217651,80.112785
737.191528,1161.377441,76.837296
764.706665,1162.445801,57.575035
774.152405,1161.213135,54.980247
780.313171,1158.031250,54.059963
1417.638306,1118.162720,64.093811
1420.116089,1147.730957,64.418205
1422.368774,1171.639282,64.688301
1423.051880,1178.589844,64.779198
1424.291870,1191.443726,64.935768
1424.291870,1191.443726,64.935768
1424.291870,1191.443726,64.935768
1405.093506,1192.554321,64.859543
1384.361450,1199.134766,72.484665
1293.835571,1217.836914,96.093811
1265.344971,1213.600830,96.093811
1154.519287,1203.907959,96.093811
1126.203491,1198.896606,96.093811
1080.510742,1192.490112,96.093811
1043.559082,1192.054810,96.093811
1043.479492,1192.053955,96.093811
1043.479492,1192.053955,96.093811
1006.041077,1196.600342,96.093811
971.294861,1189.599731,96.093811
595.442688,1231.043579,96.093811
440.174591,1173.781250,96.093811
353.350739,1187.113037,96.093811
104.299477,1168.031250,96.093811
-83.797707,1251.292725,96.093811
-133.625275,1305.688477,96.093811
-145.157532,1334.790039,96.093811
-149.332825,1358.116333,96.093811
-684.428101,1399.118286,96.093811
-746.359436,1414.170166,96.093811
-863.994019,1468.824097,64.093811
-876.700745,1471.780762,64.093811
-886.720947,1472.291016,64.093811
-921.432373,1471.753662,64.093811
-941.867859,1470.831665,64.093811
-945.548340,1471.109863,64.093811
-945.240356,1471.198120,64.093811
-944.860046,1469.107910,64.093811
-943.825012,1463.396362,64.093811
-942.437866,1455.737915,64.093811
-942.232239,1454.602905,64.093811
-942.232239,1454.602905,64.093811
-919.966919,1455.930908,64.093811
-902.125671,1456.356445,64.093811
-908.756226,1457.202148,64.093811
-916.245239,1458.092163,64.093811
-917.408081,1458.247314,64.093811
-916.227783,1458.119019,64.093811
-914.845276,1457.960938,64.093811
-902.233887,1447.828857,64.093811
-892.815308,1373.607666,64.093811
-895.359253,1337.147461,64.093811
-880.999146,1334.947388,64.093811
-829.160339,1290.452393,64.093811
-854.155945,1068.133545,64.093811
-839.999390,985.216370,64.093811
-854.521301,866.172974,64.093811
-816.046753,595.282715,89.553833
-839.078003,460.714722,96.093811
-907.546509,406.188751,96.093811
-922.259399,403.746796,96.093811
-944.577332,396.768219,96.093811
-961.711182,375.013306,96.093811
-966.836548,357.114502,96.093811
-934.380310,293.471985,96.093811
-927.008179,278.128754,96.093811
-923.909851,266.400787,96.093811
-920.120361,256.016296,96.093811
-897.772827,231.346512,96.093811
-863.884216,218.475006,96.093811
-489.627625,161.291992,64.093811
-473.829376,36.784340,64.093811
-459.673248,2.587504,64.093811
-436.032440,-28.734188,64.093811
-429.557068,-73.115013,64.093811
-429.991089,-77.165604,64.093811
-406.763428,-112.162483,64.093811
-382.241699,-128.668716,64.093811
-381.672333,-128.769394,64.093811
-380.395294,-128.987213,64.093811
-380.395294,-128.987213,64.093811
-380.395294,-128.987213,64.093811
-380.395294,-128.987213,64.093811
-380.395294,-128.987213,64.093811
-380.395294,-128.987213,64.093811
-380.395294,-128.987213,64.093811
-381.254089,-140.086548,64.093811
-382.403809,-154.997879,64.093811
-382.320465,-153.057404,64.093811
-382.043549,-148.113632,64.093811
-382.043549,-148.113632,64.093811
-382.043549,-148.113632,64.093811
-382.043549,-148.113632,64.093811
-382.043549,-148.113632,64.093811
-382.149933,-150.184738,64.093811
-382.165161,-150.481262,64.093811
-382.365875,-154.389832,64.093811
-382.365875,-154.390030,64.093811
-382.365875,-154.390030,64.093811
-382.463715,-156.295044,64.093811
-382.493713,-156.879364,64.093811
-382.688202,-160.666428,64.093811
-373.970703,-161.153091,64.093811
-344.157257,-177.800232,64.093811
-298.227539,-195.661316,64.093811
-282.854034,-197.203384,64.093811
-278.148834,-197.404602,64.093811
-249.893677,-181.077362,64.093811
-191.731354,-73.642570,66.091637
-169.858673,-44.673115,67.596786
-121.230438,-29.622694,69.574112
-95.215500,-26.861263,70.888191
-95.215500,-26.861263,70.888191
-96.813499,-27.117949,70.800217
-97.507309,-27.229391,70.762024
-101.420639,-27.857937,70.546585
-101.420639,-27.857937,70.546585
-105.955841,-28.653542,70.291321
-107.371239,-28.901842,70.211655
-118.003654,-30.767044,69.613205
-118.055084,-30.776066,69.610306
-120.132561,-31.142555,69.493210
-123.905502,-31.808167,69.280533
-124.258286,-31.870392,69.260651
-124.053650,-33.051228,69.170776
-124.008759,-33.809269,69.109474
-119.770874,-89.549988,65.263123
-175.636108,-159.538925,64.093811
-283.680481,-192.634674,64.093811
-287.477936,-195.475998,64.093811
-298.909485,-200.227951,64.093811
-302.137299,-194.873718,64.093811
-270.539825,-183.255295,64.093811
-244.249680,-174.504044,64.093811
-136.491592,-160.838409,64.093811
-29.952805,-204.040588,68.953072
4.877962,-216.583054,71.093811
49.902489,-218.965393,64.412308
215.409515,-262.901031,69.686829
241.418640,-266.299408,97.684929
321.669342,-276.785767,120.834290
336.271088,-278.693787,114.395142
378.284241,-284.183685,77.589447
515.440918,-276.283142,79.792488
669.015625,-282.962616,98.333382
